index,name,category,category_group,address,city,neighborhood,latitude,longitude,has_coordinates,plus_code,phone,has_phone,website,has_website,needs_website,rating,review_count,engagement_level,num_photos,has_photos,num_review_photos,total_images,num_reviews_with_text,reviews_with_photos,price_level,has_opening_hours,days_with_hours,has_accessibility,accessibility,has_amenities,amenities,has_payments,payments,has_parking,parking,has_service_options,service_options,has_highlights,highlights,data_completeness,image_score,review_score,rating_score,overall_quality,is_good_candidate,is_premium_candidate,maps_url,place_id,scraped_at
235,VERANDA,Restaurante,Food & Beverage,"J9J8+J2F, Lambaré 110727",Lambaré,Lambaré,-25.335003,-57.6908778,True,,"
(021) 906 121",True,,False,True,4.5,566,High,4,True,0,4,2,0,3,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Tiene bar,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,True,Hay suficiente espacio; Estacionamiento gratuito; Estacionamiento gratuito en la calle; Garage de stacionamiento gratuito,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,3,6.7,True,False,,,2026-01-30T23:22:13.419251
236,Cacique Bar,Restaurante,Food & Beverage,"Av. Cacique Lambare casi, Lambaré 110721",Lambaré,Lambaré,-25.335003,-57.6908778,True,M94P+G4 Lambaré,"
0971 341635",True,,False,True,4.3,12,Low,0,False,0,0,1,0,0,True,7,False,,True,Sanitarios unisex; Sanitario,True,Solo dinero en efectivo,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,75,0,1,2,3.92,False,False,,,2026-01-30T23:22:35.364954
237,Pit Stop Food & Drink,Pizzería,Other,"Av. 1ro de Marzo &, Silvio Pettirossi, Lambaré",Lambaré,Lambaré,-25.335003,-57.6908778,True,M93F+VR Lambaré,"
0976 999652",True,,False,True,4.6,130,High,3,True,0,3,1,0,1,True,7,True,Espacio accesible para personas en silla de ruedas,True,Sanitario; Tiene bar,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,3,6.7,True,False,,,2026-01-30T23:22:56.559914
238,La Marola,Restaurante,Food & Beverage,"M9CV+GXJ, Lambaré 110710",Lambaré,Lambaré,-25.335003,-57.6908778,True,,,False,,False,True,4.5,48,Medium,0,False,0,0,1,0,1,False,0,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de débito; Tarjetas de crédito,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,50,0,1,3,3.5,False,False,,,2026-01-30T23:23:15.599111
239,BURME Cacique Lambaré,Restaurante de comida rápida,Food & Beverage,"Av. Cacique Lambare casi, Lambaré 1377",Lambaré,Lambaré,-25.335003,-57.6908778,True,M94R+VQ Lambaré,"
0981 807180",True,,False,True,4.1,565,High,4,True,0,4,1,0,1,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Wi-Fi; Tiene Wi-Fi gratis,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,2,6.37,True,False,,,2026-01-30T23:23:38.379016
240,Lomiteria Manolo´s,Restaurante,Food & Beverage,"San Juan Bautista casi, Lambaré 110720",Lambaré,Lambaré,-25.335003,-57.6908778,True,M92Q+RW Lambaré,,False,,False,True,4.6,63,Medium,1,True,0,1,3,0,0,True,7,False,,True,Sanitario,True,Solo dinero en efectivo,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,75,1,2,3,6.25,False,False,,,2026-01-30T23:24:04.850799
241,ASADITOS GRILL LAMBARE,Restaurante,Food & Beverage,"M98Q+3PF, Lambaré 110708",Lambaré,Lambaré,-25.335003,-57.6908778,True,,,False,,False,True,4.3,13,Low,0,False,0,0,0,0,1,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de débito,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,40,0,0,2,1.87,False,False,,,2026-01-30T23:24:24.550440
242,Lomiteria Restaurant Delicias y Sabor de Cesar Acosta,Restaurante,Food & Beverage,"Cerro Lambaré, Lambaré 110726",Lambaré,Lambaré,-25.335003,-57.6908778,True,J9X9+9W Lambaré,"
0984 721143",True,,False,True,4.7,97,Medium,1,True,0,1,2,0,1,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas,True,Sanitario; Tiene bar,True,Pagos móviles mediante NFC; Tarjetas de débito,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,False,False,,,2026-01-30T23:25:10.078393
243,Il Nonno,Restaurante,Food & Beverage,"11 de Setiembre 932 c, Lambaré 2420",Lambaré,Lambaré,-25.335003,-57.6908778,True,M99H+32 Lambaré,"
(021) 300 799",True,,False,True,4.6,64,Medium,0,False,0,0,3,0,1,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,75,0,2,3,5.25,False,False,,,2026-01-30T23:25:34.879629
244,Parrillada Imperial,Restaurante,Food & Beverage,"Av. Cacique Lambare casi, Lambaré 001304",Lambaré,Lambaré,-25.335003,-57.6908778,True,M947+WH Lambaré,,False,,False,True,4.6,148,High,1,True,0,1,1,0,1,True,7,True,Espacio accesible para personas en silla de ruedas,True,Sanitario,True,Tarjetas de crédito; Tarjetas de débito,True,Hay suficiente espacio; Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,75,1,1,3,5.25,False,False,,,2026-01-30T23:26:01.738760
245,Lomilito's Lambare,Restaurante de comida rápida,Food & Beverage,"Av. Médicos del Chaco esq, Lambaré 110703",Lambaré,Lambaré,-25.335003,-57.6908778,True,M98Q+WV Lambaré,"
0986 219260",True,,False,True,4.1,1156,High,0,False,0,0,0,0,1,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Es un poco difícil encontrar espacio; Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,55,0,0,2,2.32,False,False,,,2026-01-30T23:26:27.347131
246,LOMY. Lomitos del Paraguay,Restaurante,Food & Beverage,"M94R+VRM, Cacique Lambaré e, Héroes del 70, Lambaré",Lambaré,Lambaré,-25.335003,-57.6908778,True,,"
0971 503000",True,,False,True,3.4,86,Medium,3,True,0,3,1,0,1,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de débito,True,Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,0,5.7,False,False,,,2026-01-30T23:26:50.026142
247,KombiKini Lambare,Hamburguesería,Other,"Avenida Cacique Lambare &, Av. Bonifacio Ovando, Lambaré",Lambaré,Lambaré,-25.335003,-57.6908778,True,M95W+8P Lambaré,"
0971 890877",True,,False,True,4.3,277,High,4,True,0,4,3,0,1,True,7,False,,True,Sanitario; Tiene bar,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Hay suficiente espacio; Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,2,2,7.37,True,False,,,2026-01-30T23:27:12.873334
248,El Mango,Restaurante,Food & Beverage,"Avambachi 1016, Lambaré 110727",Lambaré,Lambaré,-25.335003,-57.6908778,True,J9M9+23 Lambaré,"
(021) 906 121",True,,False,True,4.4,116,High,4,True,0,4,0,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Tiene bar,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,True,Hay suficiente espacio; Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,70,2,0,2,4.77,False,False,,,2026-01-30T23:28:01.331440
249,Extreme House lambare,Restaurante de comida rápida,Food & Beverage,"M98G+242, Lambaré 110705",Lambaré,Lambaré,-25.335003,-57.6908778,True,,"
0991 290580",True,,False,True,4.0,140,High,4,True,0,4,2,0,0,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,True,Hay suficiente espacio; Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,2,6.37,True,False,,,2026-01-30T23:28:51.695992
250,FOGATA,Restaurante especializado en chuletas,Food & Beverage,"Mauricio José Troche 780 casi, Lambaré 110716",Lambaré,Lambaré,-25.335003,-57.6908778,True,MC36+C7 Lambaré,"
0981 421223",True,,False,True,4.9,11,Low,4,True,0,4,3,0,0,True,7,False,,True,Sanitario,True,Cheques; Pagos móviles mediante NFC,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,2,3,7.7,True,False,,,2026-01-30T23:30:07.651354
251,Burgertop Py,Hamburguesería,Other,"Av. Cacique Lambare casi, Lambaré 110719",Lambaré,Lambaré,-25.335003,-57.6908778,True,M95W+32 Lambaré,"
0982 240722",True,,False,True,4.5,35,Medium,4,True,0,4,2,0,1,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,3,6.7,True,False,,,2026-01-30T23:30:35.182081
252,Blue Padel Indoor - Restó Bar,Polideportivo,Other,"Guaraníes, Lambaré 2420",Lambaré,Lambaré,-25.335003,-57.6908778,True,M96M+4G Lambaré,"
0984 936000",True,,False,True,4.5,761,High,4,True,0,4,1,0,0,False,0,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,False,,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,80,2,1,3,6.4,False,False,,,2026-01-30T23:30:55.749637
253,Pizzería La Panzada,Pizzería,Other,"esq., Avda. Bruno Guggiari & Guirnalda, Lambaré",Lambaré,Lambaré,-25.335003,-57.6908778,True,M9CJ+VM Lambaré,"
0981 243195",True,,False,True,4.4,868,High,4,True,0,4,2,0,1,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,True,Sanitario; Tiene bar,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Hay suficiente espacio; Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,2,6.37,True,False,,,2026-01-30T23:31:21.204217
254,El Mestizo s.a,Restaurante,Food & Beverage,"c/ Gral. Santos, Av. José Felix Bogado, Asunción",Lambaré,Lambaré,-25.335003,-57.6908778,True,M9FF+62 Asunción,"
0982 627722",True,,False,True,4.1,2234,High,2,True,0,2,1,0,1,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Hay suficiente espacio; Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,2,5.37,True,False,,,2026-01-30T23:32:04.164800
255,LOmifonDO,Restaurante de comida rápida,Food & Beverage,"J9WJ+PQP, Patricio Escobar &, Amambay, Lambaré",Lambaré,Lambaré,-25.335003,-57.6908778,True,,"
0982 347049",True,,False,True,4.7,46,Medium,0,False,0,0,2,0,1,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de débito; Tarjetas de crédito,True,Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,75,0,1,3,4.25,False,False,,,2026-01-30T23:32:24.890521
256,Fabiolita Burguer,Restaurante,Food & Beverage,"M93M+RPH, Lambaré 110721",Lambaré,Lambaré,-25.335003,-57.6908778,True,,"
0984 757941",True,,False,True,4.4,132,High,0,False,0,0,3,0,1,True,7,True,Espacio accesible para personas en silla de ruedas,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de débito; Tarjetas de crédito,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,75,0,2,2,4.92,False,False,,,2026-01-30T23:32:45.735566
257,Ña Albi,Restaurante,Food & Beverage,"M94W+QCQ, Mayor Maria Mazó, Lambaré 110719",Lambaré,Lambaré,-25.335003,-57.6908778,True,,,False,,False,True,4.5,16,Low,0,False,0,0,3,0,0,False,0,False,,True,Sanitario,False,,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,50,0,2,3,4.5,False,False,,,2026-01-30T23:33:07.431781
258,Tipico's Resto Bar,Restaurante,Food & Beverage,"Boqueron & Cañada Tarija, Mariano Roque Alonso",Mariano Roque Alonso,Mariano Roque Alonso,-25.3353257,-57.6356462,True,QFP7+V7 Mariano Roque Alonso,"
0984 422788",True,,False,True,4.5,270,High,2,True,0,2,0,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitario; Tiene bar,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,True,Hay suficiente espacio; Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,70,1,0,3,4.1,False,False,,,2026-01-30T23:34:12.122834
259,El Patio de Alfredo,Bar,Other,"Boqueron 185, Mariano Roque Alonso 111010",Mariano Roque Alonso,Mariano Roque Alonso,-25.3353257,-57.6356462,True,QFP9+V4 Mariano Roque Alonso,"
0981 505120",True,,False,True,4.2,138,High,4,True,0,4,1,0,1,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,2,6.37,True,False,,,2026-01-30T23:34:34.054691
260,LA BRASA GOURMET,Restaurante,Food & Beverage,"Horacio Pussineri, Mariano Roque Alonso 111018",Mariano Roque Alonso,Mariano Roque Alonso,-25.3353257,-57.6356462,True,QFH6+XM Mariano Roque Alonso,"
0972 288774",True,,False,True,4.9,25,Low,0,False,0,0,3,0,0,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,75,0,2,3,5.25,False,False,,,2026-01-30T23:34:59.196660
261,Doña Guapa,Restaurante,Food & Beverage,"Nanawa &, Toledo, Mariano Roque Alonso",Mariano Roque Alonso,Mariano Roque Alonso,-25.3353257,-57.6356462,True,QFQ8+FC Mariano Roque Alonso,"
0972 741288",True,,False,True,4.7,65,Medium,1,True,0,1,1,0,1,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de débito; Tarjetas de crédito,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,False,False,,,2026-01-30T23:35:22.483929
262,Topo’s House,Hamburguesería,Other,"QFF8+P45, Mariano Roque Alonso 111018",Mariano Roque Alonso,Mariano Roque Alonso,-25.3353257,-57.6356462,True,,"
0995 658982",True,,False,True,4.5,71,Medium,2,True,0,2,1,0,0,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de débito,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,True,False,,,2026-01-30T23:35:46.960609
263,La Tarantella Shopping Mariano,Restaurante familiar,Food & Beverage,"QFF8+F37 111018, Mariano Roque Alonso 111018",Mariano Roque Alonso,Mariano Roque Alonso,-25.3353257,-57.6356462,True,,,False,,False,True,4.5,55,Medium,4,True,0,4,3,0,0,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,True,Hay suficiente espacio; Estacionamiento gratuito,True,dine_in; takeout; delivery; curbside_pickup,False,,75,2,2,3,7.25,True,False,,,2026-01-30T23:36:10.676655
264,ASADO OSO,Restaurante,Food & Beverage,"QFQ9+6JC, Toledo, Mariano Roque Alonso 111010",Mariano Roque Alonso,Mariano Roque Alonso,-25.3353257,-57.6356462,True,,"
0992 222781",True,,False,True,4.5,40,Medium,4,True,0,4,3,0,0,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de débito,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,2,3,7.7,True,False,,,2026-01-30T23:36:33.838137
265,The Vegas,Restaurante,Food & Beverage,"Boqueron, Mariano Roque Alonso 111010",Mariano Roque Alonso,Mariano Roque Alonso,-25.3353257,-57.6356462,True,QFQ7+72 Mariano Roque Alonso,"
0982 490110",True,,False,True,4.4,110,High,4,True,0,4,1,0,1,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,True,Sanitario; Tiene bar,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito,True,Estacionamiento gratuito; Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,2,6.37,True,False,,,2026-01-30T23:36:58.038861
266,L'omitissimos,Restaurante,Food & Beverage,"QFF8+QJ2, Mariano Roque Alonso 111019",Mariano Roque Alonso,Mariano Roque Alonso,-25.3353257,-57.6356462,True,,"
0982 777802",True,,False,True,4.4,97,Medium,0,False,0,0,1,0,1,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de débito; Tarjetas de crédito,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,75,0,1,2,3.92,False,False,,,2026-01-30T23:37:20.185723
267,Lomiteria AL TOQUE,Restaurante,Food & Beverage,"QFWH+6P4, Unnamed Road, Mariano Roque Alonso 111005",Mariano Roque Alonso,Mariano Roque Alonso,-25.3353257,-57.6356462,True,,"
0994 140313",True,,False,True,4.7,82,Medium,0,False,0,0,3,0,1,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de débito,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,75,0,2,3,5.25,False,False,,,2026-01-30T23:37:46.614382
268,Lomiluicho,Restaurante,Food & Beverage,"RutaTranschaco 15, Mariano Roque Alonso 111019",Mariano Roque Alonso,Mariano Roque Alonso,-25.3353257,-57.6356462,True,QFH9+J7 Mariano Roque Alonso,"
0992 333444",True,,False,True,4.5,98,Medium,0,False,0,0,2,0,1,True,7,False,,True,Sanitario,True,Solo dinero en efectivo,True,Estacionamiento gratuito en la calle,True,dine_in; takeout; delivery; curbside_pickup,False,,75,0,1,3,4.25,False,False,,,2026-01-30T23:38:06.845746
269,Alameda Food Park,Restaurante,Food & Beverage,"Gral. Bernardino Caballero 2040, Mariano Roque Alonso 111020",Mariano Roque Alonso,Mariano Roque Alonso,-25.3353257,-57.6356462,True,QF86+4R Mariano Roque Alonso,,False,,False,True,4.8,6,Low,0,False,0,0,1,0,0,True,7,False,,True,Sanitario,True,Pagos móviles mediante NFC; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,60,0,1,3,3.8,False,False,,,2026-01-30T23:38:29.843534
